internalTaxonId,redlistCategory,systems,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild
12892,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
12891,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12876,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,2006,FALSE,FALSE
12869,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12868,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12866,Least Concern,Terrestrial,Afrotropical|Palearctic,,FALSE,FALSE
12865,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12863,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
12855,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12848,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12847,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12835,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12832,Endangered,Terrestrial,Palearctic,,FALSE,FALSE
12831,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12830,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12829,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12828,Critically Endangered,Terrestrial,Nearctic,,FALSE,FALSE
12827,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
12826,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12825,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12824,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12823,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12822,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12820,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12819,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
12817,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
12816,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
12815,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
12814,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12813,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12812,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
12797,Data Deficient,Terrestrial,Australasian,,FALSE,FALSE
12796,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12795,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12776,Endangered,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
12775,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12774,Critically Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12767,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
12766,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12765,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12764,Critically Endangered,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
12763,Critically Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12762,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
12761,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12754,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12753,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
12724,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12723,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12722,Endangered,Terrestrial,Australasian,,FALSE,FALSE
12721,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12712,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12704,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12703,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12702,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12696,Critically Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
12695,Vulnerable,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic,,FALSE,FALSE
12670,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12669,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12668,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12667,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
12656,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12655,Data Deficient,Terrestrial,Australasian,,FALSE,FALSE
12654,Endangered,Terrestrial,Palearctic,,FALSE,FALSE
12653,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12652,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
12651,Extinct,Terrestrial,Australasian,1960s,FALSE,FALSE
12650,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12647,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12646,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
12627,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12626,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12625,Extinct,Terrestrial,Australasian,1970s,FALSE,FALSE
12620,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
12615,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12595,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12594,Least Concern,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
12592,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12590,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12570,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12569,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12568,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12563,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12562,Near Threatened,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
12561,Endangered,Terrestrial,Palearctic,,FALSE,FALSE
12560,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12559,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12558,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12556,Critically Endangered,Terrestrial,Australasian,,FALSE,FALSE
12555,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12554,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
12553,Endangered,Terrestrial,Australasian,,FALSE,FALSE
12552,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12551,Endangered,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
12550,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
12549,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
12548,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12521,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
12520,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
12519,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
12518,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
12472,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12471,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12439,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
12436,Endangered,Terrestrial,Afrotropical|Palearctic,,FALSE,FALSE
12427,Vulnerable,Terrestrial|Freshwater (=Inland waters)|Marine,Indomalayan|Palearctic,,FALSE,FALSE
12421,Endangered,Terrestrial|Freshwater (=Inland waters)|Marine,Indomalayan,,FALSE,FALSE
12420,Near Threatened,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
12419,Near Threatened,Terrestrial|Freshwater (=Inland waters)|Marine,Indomalayan|Palearctic,,FALSE,FALSE
12375,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
12361,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12357,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12356,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12355,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12354,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12352,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
12351,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12350,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12349,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
12310,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12309,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12308,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
12305,Endangered,Terrestrial|Freshwater (=Inland waters)|Marine,Neotropical,,FALSE,FALSE
12304,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
12303,Endangered,Terrestrial|Freshwater (=Inland waters)|Marine,Neotropical,,FALSE,FALSE
12302,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic,,FALSE,FALSE
12274,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12273,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
12272,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
12271,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12270,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12269,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12268,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12267,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
12266,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
12265,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12264,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12263,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12246,Least Concern,Terrestrial|Marine,Afrotropical|Antarctic|Australasian|Neotropical,,FALSE,FALSE
12156,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12155,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12154,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12153,Near Threatened,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12152,Vulnerable,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12151,Data Deficient,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12149,Extinct,Terrestrial|Freshwater (=Inland waters),Australasian,1990,FALSE,FALSE
12148,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12147,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12145,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Australasian,2012,TRUE,FALSE
12144,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12143,Near Threatened,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
12142,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
12126,Least Concern,Marine,Afrotropical|Antarctic|Australasian|Neotropical|Oceanian,,FALSE,FALSE
12125,Least Concern,Marine,Nearctic|Palearctic,,FALSE,FALSE
12124,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
12119,Critically Endangered,Freshwater (=Inland waters),Palearctic,2002,TRUE,FALSE
12081,Extinct,Terrestrial,Neotropical,1963,FALSE,FALSE
12080,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12079,Critically Endangered,Terrestrial,Neotropical,1968,TRUE,FALSE
12078,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12077,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12076,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12075,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
12074,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
12073,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12011,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12010,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
12009,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12008,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12007,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12006,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12005,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12004,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12003,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12002,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
12001,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
12000,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
11998,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11996,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
11995,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11980,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
11979,Vulnerable,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
11933,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
11856,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11805,Critically Endangered,Terrestrial,Australasian,,FALSE,FALSE
11804,Critically Endangered,Terrestrial,Australasian,,FALSE,FALSE
11798,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11797,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
11796,Near Threatened,Terrestrial,Palearctic,,FALSE,FALSE
11795,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
11794,Vulnerable,Terrestrial,Nearctic,,FALSE,FALSE
11793,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
11792,Vulnerable,Terrestrial,Nearctic,,FALSE,FALSE
11791,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11790,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
11700,Endangered,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
11699,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
11697,Endangered,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
11696,Least Concern,Terrestrial|Marine,Antarctic|Australasian|Neotropical,,FALSE,FALSE
11693,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
11692,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
11691,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
11663,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
11638,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical|Palearctic,,FALSE,FALSE
11634,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
11633,Extinct,Terrestrial,Australasian,Unknown: possibly 1950s or 1970.,FALSE,FALSE
11622,Critically Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11621,Critically Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11620,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
11619,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11618,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11617,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11559,Extinct in the Wild,Terrestrial,Indomalayan,2012,FALSE,FALSE
11534,Vulnerable,Terrestrial|Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Palearctic,,FALSE,FALSE
11533,Critically Endangered,Terrestrial|Marine,Nearctic|Neotropical|Palearctic,,FALSE,FALSE
11522,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11521,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
11520,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
11519,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
11518,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
11511,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
11509,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
11506,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
11505,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
11503,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
11500,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11499,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
11498,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
11496,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11495,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11494,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
11493,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11492,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11491,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11490,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
11489,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11488,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11487,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11486,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11482,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11481,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
11480,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11452,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
11451,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
11450,Critically Endangered,Terrestrial,Australasian,,FALSE,FALSE
11410,Extinct,Terrestrial,Afrotropical,N/A,FALSE,FALSE
11409,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
11389,Extinct,Terrestrial,Neotropical,1837,FALSE,FALSE
11388,Extinct,Terrestrial,Neotropical,19th Century,FALSE,FALSE
11387,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
11385,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
11384,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
11381,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
11378,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11374,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
11369,Vulnerable,Freshwater (=Inland waters)|Marine,Australasian,,FALSE,FALSE
11353,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
11352,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
11351,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
11350,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
11349,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
11348,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
11347,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
11345,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
11343,Critically Endangered,Terrestrial,Australasian,,FALSE,FALSE
11342,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11341,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11340,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11339,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
11307,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
11306,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
11305,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
11304,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
11229,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11228,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11227,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
11202,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11186,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11179,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11171,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
11170,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11163,Extinct,Terrestrial,Australasian,1890,FALSE,FALSE
11162,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
11161,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
11160,Extinct,Terrestrial,Australasian,1950s,FALSE,FALSE
11149,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
11148,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11146,Least Concern,Marine,Afrotropical|Australasian|Neotropical|Oceanian,,FALSE,FALSE
11145,Least Concern,Marine,Indomalayan|Nearctic|Neotropical|Palearctic,,FALSE,FALSE
11144,Least Concern,Marine,Antarctic|Australasian|Neotropical,,FALSE,FALSE
11143,Least Concern,Marine,Neotropical,,FALSE,FALSE
11142,Least Concern,Marine,Nearctic|Palearctic,,FALSE,FALSE
11141,Least Concern,Marine,Nearctic|Palearctic,,FALSE,FALSE
11140,Least Concern,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian,,FALSE,FALSE
11138,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11137,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11136,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11135,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
11120,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
11117,Endangered,Terrestrial,Palearctic,,FALSE,FALSE
11113,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
11062,Critically Endangered,Terrestrial,Neotropical,1896,TRUE,FALSE
11061,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
11050,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
11048,Least Concern,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,,FALSE,FALSE
11047,Least Concern,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,,FALSE,FALSE
11037,Near Threatened,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
11036,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11035,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
11034,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11033,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
11011,Vulnerable,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
11010,Lower Risk/near threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
11009,Data Deficient,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
11008,Vulnerable,Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
11006,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
11005,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
11004,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
11003,Critically Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
11002,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
10988,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
10987,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
10986,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
10985,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
10984,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
10983,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
10982,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
